Id,SalePrice
1582.0,130595.31680792828
1583.0,313280.7025936283
1584.0,227736.76906834618
1585.0,139999.6768198481
1586.0,67201.75589174489
1587.0,104193.78114354983
1588.0,155063.48861293978
1589.0,100153.54685387484
1590.0,138292.4774361938
1591.0,90398.12933776618
1592.0,122103.82802236707
1593.0,131309.7719122054
1594.0,148946.6249956899
1595.0,119008.03766637607
1596.0,236669.4572169845
1597.0,189413.86618697873
1598.0,211729.13704266175
1599.0,164811.16568577252
1600.0,167387.57128863432
1601.0,57687.86789607476
1602.0,104322.10968004212
1603.0,87302.88702743953
1604.0,272876.5386669582
1605.0,243811.3283203775
1606.0,167082.54806333443
1607.0,183971.37166155144
1608.0,221780.15297169052
1609.0,180898.72957052244
1610.0,161098.54667164086
1611.0,137225.49990447168
1612.0,171166.90085041896
1613.0,172754.0455894948
1614.0,116039.44192761529
1615.0,85892.03797555597
1616.0,63648.18835556315
1617.0,91073.06400880149
1618.0,121539.14142625107
1619.0,147483.13300760597
1620.0,175814.5709970411
1621.0,132417.27723514842
1622.0,139217.38394371825
1623.0,279098.22412404564
1624.0,196483.15734503313
1625.0,120473.13915069221
1626.0,155175.7682044214
1627.0,185740.72689046114
1628.0,288611.55738143827
1629.0,176415.60836973574
1630.0,357937.51846900204
1631.0,228924.0342723575
1632.0,240432.4069656891
1633.0,174522.552258145
1634.0,187136.66081627776
1635.0,175253.6869875846
1636.0,157585.46399938755
1637.0,193747.23067811067
1638.0,181745.85875045147
1639.0,175723.60070207037
1640.0,256038.3373180593
1641.0,166567.01279051995
1642.0,238233.04353217105
1643.0,214834.45569989106
1644.0,224357.1336086034
1645.0,193592.89391874528
1646.0,166243.29193464413
1647.0,154791.4858026888
1648.0,129287.99376166293
1649.0,147124.1100954222
1650.0,118383.22313980419
1651.0,114133.49806682457
1652.0,95314.51073596567
1653.0,99504.45488226625
1654.0,146594.71276238028
1655.0,145118.87489877493
1656.0,141671.0425560745
1657.0,146775.30651758585
1658.0,144579.47521475653
1659.0,127907.22123422478
1660.0,166119.84636693602
1661.0,417051.92174345755
1662.0,405573.9215215039
1663.0,370268.2220849841
1664.0,384450.5307751215
1665.0,318778.06218196
1666.0,332318.5179739643
1667.0,402236.50750274654
1668.0,329734.2105713458
1669.0,302276.53519441857
1670.0,338660.3413481826
1671.0,269392.09455399716
1672.0,397915.57637495303
1673.0,299844.8159708021
1674.0,252036.92315293782
1675.0,183400.7640562207
1676.0,193480.87533988905
1677.0,222323.6791987715
1678.0,398192.5596709861
1679.0,362716.1338058026
1680.0,350379.69175617886
1681.0,250189.98903000428
1682.0,299306.60264800646
1683.0,175300.35736226
1684.0,165064.07370088715
1685.0,168223.23865335895
1686.0,167963.4388967285
1687.0,170932.70220461694
1688.0,188142.37455305003
1689.0,196535.6112683271
1690.0,188024.62957862092
1691.0,181288.9811935583
1692.0,264812.4091104437
1693.0,172935.82617464685
1694.0,182917.76961248746
1695.0,166805.47401018467
1696.0,268899.19421932515
1697.0,172357.01918751455
1698.0,367897.3479933424
1699.0,333035.48736484535
1700.0,260149.45452258797
1701.0,273294.0247331529
1702.0,241182.43485518964
1703.0,243239.21370475204
1704.0,274714.65051493485
1705.0,227319.17416493094
1706.0,354264.766123448
1707.0,211582.38827421833
1708.0,214423.80069451596
1709.0,276243.09911522665
1710.0,223837.89799809025
1711.0,273454.83867421595
1712.0,243283.97653146207
1713.0,288145.22082145605
1714.0,222724.9646783477
1715.0,212804.41397912265
1716.0,185839.8893297203
1717.0,173501.43545143673
1718.0,128719.18190131115
1719.0,188433.90763894265
1720.0,240709.91122782187
1721.0,168248.35197967288
1722.0,124252.06903643964
1723.0,164521.0774240241
1724.0,203186.5077523217
1725.0,254570.33292884132
1726.0,187638.22877221435
1727.0,156990.16189120014
1728.0,179429.89289183804
1729.0,169978.5909585047
1730.0,149823.57686808612
1731.0,123110.71504111207
1732.0,121875.00355540616
1733.0,117441.15248025699
1734.0,122874.63085895526
1735.0,135680.92595732454
1736.0,116800.52122636104
1737.0,338041.84530954435
1738.0,217298.26470195747
1739.0,269847.1786420259
1740.0,217755.20716452383
1741.0,194988.14372086394
1742.0,169516.24866183812
1743.0,169766.33143273363
1744.0,315326.03869046853
1745.0,226236.78423018614
1746.0,181219.8992997596
1747.0,209876.2249405692
1748.0,225540.66142709064
1749.0,152038.387940467
1750.0,126388.26756552998
1751.0,233484.74027611295
1752.0,119231.57658831237
1753.0,154505.84801730033
1754.0,178664.30165341805
1755.0,161075.81827904042
1756.0,138569.14690313002
1757.0,120816.96784148502
1758.0,161387.5735308452
1759.0,156843.8973012492
1760.0,163431.55820965755
1761.0,133562.6022939421
1762.0,187555.25521110065
1763.0,169298.399910424
1764.0,116962.29088957205
1765.0,168960.4610148723
1766.0,165036.56858116668
1767.0,209010.6533144222
1768.0,151684.40919516404
1769.0,167948.434988911
1770.0,142996.30575993806
1771.0,127221.05566108605
1772.0,126539.40079140698
1773.0,137025.91319672574
1774.0,144589.72032465524
1775.0,139553.36713795466
1776.0,120975.29312439245
1777.0,111863.11213594502
1778.0,145630.0010028567
1779.0,121614.07647807254
1780.0,169716.89294737237
1781.0,129406.59911377687
1782.0,91980.96669345252
1783.0,149765.44356990786
1784.0,102703.90596031694
1785.0,122114.70520849572
1786.0,153682.21685986762
1787.0,175707.55623604017
1788.0,57067.638345476174
1789.0,101841.08906930614
1790.0,87292.81937510907
1791.0,190707.60702007342
1792.0,154886.82044150706
1793.0,135098.40661500965
1794.0,152498.2577814397
1795.0,133915.12886547775
1796.0,131150.9483498145
1797.0,123953.9751798299
1798.0,128634.52643308623
1799.0,114274.18364576713
1800.0,151456.5038314485
1801.0,136386.88301831437
1802.0,123213.74025731238
1803.0,144804.01511861794
1804.0,149158.58654696317
1805.0,134126.6616934841
1806.0,119997.98902104674
1807.0,122999.92554705942
1808.0,124362.7000172147
1809.0,117737.10790180489
1810.0,153179.1255693356
1811.0,94372.956916321
1812.0,94939.38659486057
1813.0,124621.94103024404
1814.0,99608.44503103252
1815.0,45066.1640743031
1816.0,103406.88901246457
1817.0,125161.1235347666
1818.0,171688.56282955382
1819.0,128704.28131002067
1820.0,64496.54257863173
1821.0,107333.88240871773
1822.0,145991.07703691054
1823.0,39692.05297303088
1824.0,136338.17791380777
1825.0,134613.91640613452
1826.0,115662.45705388037
1827.0,102884.26274812415
1828.0,136912.33588862862
1829.0,97200.2437865725
1830.0,142637.8975397335
1831.0,141728.4653958632
1832.0,69794.40073300358
1833.0,144078.05452888424
1834.0,122671.4114865149
1835.0,119552.65841515345
1836.0,124042.52338784603
1837.0,78319.83053723606
1838.0,126157.95615256303
1839.0,97626.79785898245
1840.0,168856.03855387185
1841.0,157949.4207171899
1842.0,94234.63332065687
1843.0,142698.29175913907
1844.0,144724.73925029542
1845.0,133463.57361767034
1846.0,159222.74119546547
1847.0,181285.67916146255
1848.0,39021.1366231648
1849.0,104704.80329077905
1850.0,117218.43107648578
1851.0,149280.37171105476
1852.0,122877.26312006061
1853.0,134875.06027863984
1854.0,168956.3377826494
1855.0,154956.67835460964
1856.0,220894.91315030062
1857.0,151048.57682187113
1858.0,138865.8500859428
1859.0,118975.2541372911
1860.0,157962.81954919687
1861.0,118005.49524432384
1862.0,307442.0824142576
1863.0,288180.58524201246
1864.0,289115.4423929241
1865.0,339442.83409623615
1866.0,335490.858013356
1867.0,236236.56069427688
1868.0,320387.9436599268
1869.0,208337.81006761562
1870.0,244172.49187147507
1871.0,262809.0556716494
1872.0,172500.99080606768
1873.0,232956.9984759079
1874.0,138641.50056926368
1875.0,192779.80376441855
1876.0,201757.06994407644
1877.0,213515.92975109932
1878.0,198229.47583897796
1879.0,130877.43187706107
1880.0,131882.1587644718
1881.0,237988.9116329024
1882.0,246052.9772574383
1883.0,192095.30610710874
1884.0,205550.64028141962
1885.0,239410.67661928295
1886.0,288840.77293019195
1887.0,208313.00034882876
1888.0,265638.5730080702
1889.0,162968.0560999283
1890.0,137169.07653625053
1891.0,130463.84500219581
1892.0,99854.2005612794
1893.0,129463.36696250313
1894.0,126745.2330266186
1895.0,129237.80317184536
1896.0,129337.93545864013
1897.0,129734.64673831826
1898.0,108642.63272025828
1899.0,160112.98358908965
1900.0,142392.64942165377
1901.0,174164.284428413
1902.0,146112.7359544298
1903.0,231059.8715283489
1904.0,139578.88316910408
1905.0,202851.9743972946
1906.0,175218.77624845586
1907.0,198608.57013336488
1908.0,109511.18987457338
1909.0,137341.46874533084
1910.0,117811.11065710995
1911.0,213500.88609114935
1912.0,276713.9267823792
1913.0,141468.91625575643
1914.0,74003.97579212207
1915.0,342922.8541644768
1916.0,62480.60579344302
1917.0,232131.12120707807
1918.0,145164.27649201505
1919.0,162775.5983880729
1920.0,157089.96260836226
1921.0,374570.254549805
1922.0,299027.55571962026
1923.0,206715.4130914908
1924.0,225305.05027427367
1925.0,192211.61419892404
1926.0,393987.18428863137
1927.0,130368.18872164888
1928.0,154928.13114484964
1929.0,124374.54933173412
1930.0,133740.96930573456
1931.0,132842.8852437489
1932.0,135749.5025737802
1933.0,201684.1366148351
1934.0,177259.61751908562
1935.0,181144.65697017327
1936.0,191552.96936013343
1937.0,176219.99272327873
1938.0,173029.95045897612
1939.0,239798.04768374396
1940.0,192647.25359085124
1941.0,170257.7966740759
1942.0,187337.54236349193
1943.0,213786.70371319965
1944.0,353478.8745903105
1945.0,412819.3270328024
1946.0,153119.55198024499
1947.0,334402.5829322186
1948.0,183204.03970088065
1949.0,247224.63229409492
1950.0,183051.53277787034
1951.0,268225.82469352847
1952.0,199383.02983149397
1953.0,180611.0918364847
1954.0,175668.20042797265
1955.0,132303.4076874587
1956.0,284130.2383134287
1957.0,161502.1408131042
1958.0,333610.78409393365
1959.0,143443.39879912735
1960.0,115271.20124032306
1961.0,128506.99058169726
1962.0,95694.12081956344
1963.0,103396.7260272786
1964.0,113886.1622513733
1965.0,148574.89816175605
1966.0,139121.06070759016
1967.0,307572.8942150221
1968.0,362051.534250867
1969.0,393033.4670919144
1970.0,402996.6149146804
1971.0,354893.40857701725
1972.0,367390.67136121186
1973.0,261052.7393205983
1974.0,316999.52845297067
1975.0,402759.6602881401
1976.0,270444.20383923315
1977.0,344563.71712348505
1978.0,344575.6203992062
1979.0,324111.08844534564
1980.0,200523.06598819705
1981.0,358804.5955564738
1982.0,230650.06762216298
1983.0,209613.16733864413
1984.0,165785.13344804032
1985.0,223833.33124698035
1986.0,206502.56200483014
1987.0,188142.07606615336
1988.0,178286.8242626083
1989.0,192594.34200644278
1990.0,215734.43013583389
1991.0,256233.8576538413
1992.0,219731.06352258087
1993.0,164066.95012599722
1994.0,236591.28099321516
1995.0,182059.09739188483
1996.0,247541.7331679181
1997.0,311532.8487036194
1998.0,343805.74766293133
1999.0,261282.2332873328
2000.0,323890.1655645651
2001.0,271324.5289071133
2002.0,234689.2404800826
2003.0,244163.50239779544
2004.0,273096.8107793145
2005.0,206739.64380094703
2006.0,238535.03050073772
2007.0,233819.1637369397
2008.0,240765.4236897227
2009.0,199877.56675832803
2010.0,186166.98397348888
2011.0,138069.81943784404
2012.0,178328.18682156806
2013.0,187251.6221694448
2014.0,184291.9785824427
2015.0,207984.32084704482
2016.0,201021.06193536244
2017.0,201598.70788571364
2018.0,126206.21571433794
2019.0,132276.20269680306
2020.0,113569.10213613114
2021.0,107771.86745616148
2022.0,174071.71742976952
2023.0,145398.96935370067
2024.0,288589.500894321
2025.0,334665.4294893405
2026.0,172808.59789605698
2027.0,154406.85471940436
2028.0,150871.15467716902
2029.0,170631.72229779538
2030.0,272123.0181788666
2031.0,233942.5889600548
2032.0,258752.50372013808
2033.0,258476.0137128775
2034.0,164957.3645562578
2035.0,222844.37024384228
2036.0,187839.10929759487
2037.0,194943.99995694
2038.0,301962.2632407787
2039.0,211896.3121948768
2040.0,317483.95697113656
2041.0,270222.0222664944
2042.0,204116.13284982005
2043.0,160710.57797503838
2044.0,159817.0971278253
2045.0,200982.25192478075
2046.0,141883.15778471145
2047.0,150489.73463903964
2048.0,130147.37664848598
2049.0,135970.44901093072
2050.0,175564.3135577774
2051.0,106458.96838391016
2052.0,133422.24093232068
2053.0,143392.54210458713
2054.0,84799.64503225595
2055.0,159275.43081334306
2056.0,137528.37952896097
2057.0,115364.01746978244
2058.0,244794.04498577636
2059.0,139834.21083421228
2060.0,169309.39607635792
2061.0,161363.96916860947
2062.0,134250.8731931158
2063.0,121457.62206643236
2064.0,148842.00073954498
2065.0,121064.22629571121
2066.0,169618.00456033318
2067.0,114037.15794905467
2068.0,134581.13770880326
2069.0,80431.31741089749
2070.0,119009.69832570966
2071.0,98862.59989699705
2072.0,119963.74526915954
2073.0,140310.28619944837
2074.0,173547.4115661878
2075.0,150510.428858568
2076.0,118054.76741606032
2077.0,164132.00051314296
2078.0,138807.79571106445
2079.0,132844.93454960536
2080.0,115992.52241105253
2081.0,124981.45692924631
2082.0,136373.96720522628
2083.0,141128.63787391825
2084.0,111037.50405652671
2085.0,124320.44360064036
2086.0,130561.44282197571
2087.0,118256.92516492243
2088.0,97324.22479116324
2089.0,80754.6893925806
2090.0,120655.41948837448
2091.0,125457.34437940274
2092.0,130210.19130173294
2093.0,115061.3757390256
2094.0,115991.01073627807
2095.0,149020.03234827163
2096.0,70293.96668116028
2097.0,92586.92584582124
2098.0,149900.77189891477
2099.0,60418.819189934045
2100.0,80934.15221806342
2101.0,121523.68408432783
2102.0,118112.18221300184
2103.0,109066.10899364573
2104.0,124866.95365785909
2105.0,127527.67646600057
2106.0,66571.93419121465
2107.0,203277.81206706382
2108.0,104559.42340423919
2109.0,113144.47400135905
2110.0,128839.48776770943
2111.0,136985.24789318896
2112.0,144342.0932810308
2113.0,118947.5626970567
2114.0,112545.99126665408
2115.0,163824.01437249992
2116.0,117766.81924292409
2117.0,154426.7439303153
2118.0,131731.03890707562
2119.0,117752.43243976352
2120.0,113251.56337338449
2121.0,92142.14353618148
2122.0,112959.2812568808
2123.0,85600.28507856838
2124.0,160833.66996978255
2125.0,116048.96280346875
2126.0,148667.14602058928
2127.0,146917.76276602576
2128.0,119733.01559828293
2129.0,97044.35446255433
2130.0,145604.1612106675
2131.0,151546.8187536308
2132.0,117167.72010008182
2133.0,120418.83574390724
2134.0,126685.07002672889
2135.0,87582.23770618171
2136.0,83368.11944024645
2137.0,117083.45577413726
2138.0,133477.4971545054
2139.0,157183.1039413616
2140.0,131212.62370500623
2141.0,137667.48973727564
2142.0,133352.60888943943
2143.0,152082.25828102243
2144.0,122104.04256110152
2145.0,127765.0075336058
2146.0,157871.5651946044
2147.0,130095.32975468367
2148.0,135226.52301890412
2149.0,158882.78230876898
2150.0,226054.93760828648
2151.0,110694.38391423476
2152.0,172293.2897326324
2153.0,170707.60709763673
2154.0,114483.91480614817
2155.0,134580.2337497665
2156.0,273491.20267266827
2157.0,235142.08482952026
2158.0,234053.37047660822
2159.0,193448.806900448
2160.0,166538.49327217045
2161.0,233551.6649391078
2162.0,353579.4463013364
2163.0,361257.06181087863
2164.0,256592.50860190162
2165.0,207793.103181086
2166.0,147629.93821359854
2167.0,209323.33099614974
2168.0,204773.5401119101
2169.0,202878.94729381672
2170.0,220474.14828753428
2171.0,150249.64200675697
2172.0,131771.56266819005
2173.0,169755.98506745702
2174.0,220517.31946588244
2175.0,286137.3996020826
2176.0,329548.34140364395
2177.0,250264.93776625887
2178.0,205469.66185681542
2179.0,141044.27218099788
2180.0,238737.2056152057
2181.0,192055.39731762928
2182.0,222850.26242953682
2183.0,194716.9499667584
2184.0,124995.88200729125
2185.0,120476.08000637862
2186.0,145713.32974565326
2187.0,158788.77919747212
2188.0,162466.25156393665
2189.0,213932.6534312545
2190.0,83000.50447929042
2191.0,77208.33428146337
2192.0,96474.46976246971
2193.0,101522.79048768748
2194.0,113405.24324963393
2195.0,110231.86923718722
2196.0,115294.63574411628
2197.0,121927.87067573195
2198.0,161153.43633134535
2199.0,196323.47974446137
2200.0,150494.95034069946
2201.0,144446.6873689184
2202.0,204271.595869279
2203.0,157811.05108762105
2204.0,194284.16576025033
2205.0,123849.72518303909
2206.0,151779.99297433964
2207.0,231800.1642197094
2208.0,246977.54230243558
2209.0,241154.5550869507
2210.0,122418.61344275299
2211.0,114808.3131318399
2212.0,117012.03556245641
2213.0,113238.80664279488
2214.0,135835.58139249322
2215.0,103976.4957915651
2216.0,155366.93040855203
2217.0,74456.41109865959
2218.0,87717.91116612981
2219.0,84200.74065096327
2220.0,81335.7652255663
2221.0,345776.3499348067
2222.0,277108.21743893233
2223.0,272148.9650721223
2224.0,208820.96633622225
2225.0,118396.73105333863
2226.0,200025.1629397718
2227.0,190557.43502138663
2228.0,254429.89507289528
2229.0,243464.96599266157
2230.0,161336.40244581498
2231.0,219791.31365053632
2232.0,193305.17019721982
2233.0,167517.30384787187
2234.0,244795.4903921346
2235.0,231124.59617852748
2236.0,265527.3676009664
2237.0,356704.7760823246
2238.0,200385.44155599357
2239.0,100972.69253795753
2240.0,161225.08510538068
2241.0,174272.60593579893
2242.0,114641.45865401764
2243.0,120232.16497298563
2244.0,100261.32020223443
2245.0,103398.64342036951
2246.0,137302.89503895096
2247.0,111075.9454099464
2248.0,123260.92592801787
2249.0,124642.46623765827
2250.0,133985.94004439414
2251.0,123654.54256820229
2252.0,162035.9595967213
2253.0,156702.87292865227
2254.0,183119.45674401565
2255.0,186744.49103643952
2256.0,179312.647842814
2257.0,210260.26680612832
2258.0,166741.17123537848
2259.0,178614.60922915785
2260.0,152076.41256350526
2261.0,189989.5043613367
2262.0,210804.7159350887
2263.0,358705.92727942095
2264.0,417642.3013077189
2265.0,180454.07117663903
2266.0,313524.4336944999
2267.0,363547.682552285
2268.0,382778.48718516494
2269.0,147232.47055519096
2270.0,186658.7332354712
2271.0,216755.52603290632
2272.0,210826.09782832352
2273.0,167150.42498949307
2274.0,180803.5356428715
2275.0,156509.2872091175
2276.0,203963.60904365432
2277.0,192564.60153651686
2278.0,160946.3231995426
2279.0,128041.82578464707
2280.0,108881.98505285043
2281.0,177951.3251590651
2282.0,193673.2456492377
2283.0,105904.79911752627
2284.0,115311.6207779149
2285.0,138379.36516599884
2286.0,119954.46232562144
2287.0,351260.9514425611
2288.0,269090.942001927
2289.0,390804.1227929688
2290.0,434397.63936673844
2291.0,311317.5143835129
2292.0,415364.2740921885
2293.0,396666.53847107623
2294.0,388622.38921302947
2295.0,444391.24961755995
2296.0,268291.621394326
2297.0,322218.34608136903
2298.0,330195.37545278383
2299.0,354840.19309376867
2300.0,346215.6453293054
2301.0,300800.9523252288
2302.0,243207.49388195988
2303.0,240174.62615082794
2304.0,226384.53441226506
2305.0,191487.74409983217
2306.0,182110.16614719157
2307.0,189801.91498669083
2308.0,213747.87297066647
2309.0,276956.26993215794
2310.0,234426.89043384386
2311.0,192274.5534549641
2312.0,161169.96819421434
2313.0,166371.81607715596
2314.0,171465.13822470402
2315.0,171106.84329228662
2316.0,192528.20316631586
2317.0,185541.3980669258
2318.0,180637.26879532586
2319.0,178486.25083530848
2320.0,190321.75466106329
2321.0,243098.13019986986
2322.0,172771.2840397068
2323.0,185422.16116871574
2324.0,172982.58089170064
2325.0,210237.36693304527
2326.0,174634.18749320658
2327.0,212869.55908001348
2328.0,227595.69232132076
2329.0,187876.75091190028
2330.0,173669.31908814184
2331.0,359420.3288542003
2332.0,366584.6470614832
2333.0,314535.7683253448
2334.0,263175.51669239916
2335.0,263638.60227434314
2336.0,334052.8747388536
2337.0,204967.1738385431
2338.0,269633.898331646
2339.0,213610.02435870987
2340.0,387625.5719929199
2341.0,219159.12088132734
2342.0,232528.02830545855
2343.0,229842.1708259074
2344.0,215918.80342911385
2345.0,222534.4583537389
2346.0,222368.03323608043
2347.0,206314.80629514906
2348.0,238840.3242922841
2349.0,186513.19152170178
2350.0,307033.5396369299
2351.0,266813.82980231725
2352.0,257844.75722926593
2353.0,274060.2684144243
2354.0,131010.46427590903
2355.0,139659.3874179543
2356.0,160434.0154439633
2357.0,191015.28851758613
2358.0,196869.63558454547
2359.0,128666.83841191814
2360.0,119046.77500152144
2361.0,150518.29298121698
2362.0,265942.8157344041
2363.0,152502.22228474205
2364.0,160398.11668837
2365.0,213428.77578762022
2366.0,187829.79490244656
2367.0,207530.70033771716
2368.0,223788.5156764741
2369.0,211278.79830466912
2370.0,172690.16314582588
2371.0,175374.6871414877
2372.0,201439.41494079982
2373.0,267802.85159312695
2374.0,320688.4711268259
2375.0,244557.5665405008
2376.0,268027.4813132318
2377.0,351526.3784455943
2378.0,151406.3992329705
2379.0,201836.16754905006
2380.0,148239.92986169842
2381.0,157918.20314393434
2382.0,199764.4047429867
2383.0,210353.67779351323
2384.0,251356.3148557998
2385.0,156175.9359886521
2386.0,135739.33065997247
2387.0,135904.65895123297
2388.0,102430.27264546767
2389.0,126455.28637018403
2390.0,153757.84646408376
2391.0,148144.32746044447
2392.0,117749.4893507279
2393.0,169356.2286348659
2394.0,153136.49601028085
2395.0,218624.06161692485
2396.0,147509.03125081753
2397.0,203956.6579168114
2398.0,130677.75661706223
2399.0,56822.4954779781
2400.0,57226.978496055985
2401.0,108620.24304153431
2402.0,138123.85057846576
2403.0,131353.9890862734
2404.0,157905.1206826077
2405.0,170204.79462012832
2406.0,140462.15615685377
2407.0,121589.89760148842
2408.0,147460.4331415132
2409.0,122746.4908314149
2410.0,156654.7750281961
2411.0,119277.33089552182
2412.0,156240.0821644289
2413.0,136429.85203451276
2414.0,146478.98379933083
2415.0,131836.0542993417
2416.0,123393.29648442054
2417.0,140420.10825697865
2418.0,125418.84166655276
2419.0,123964.96813373313
2420.0,128908.48341397863
2421.0,141878.3118902405
2422.0,103376.7663427522
2423.0,131277.3459312049
2424.0,149105.74006795924
2425.0,212683.9572639134
2426.0,129281.1027964669
2427.0,136507.70410399244
2428.0,177534.3276746932
2429.0,118039.91667006962
2430.0,133629.55758433777
2431.0,114139.194220088
2432.0,148174.6610968694
2433.0,155558.66162523493
2434.0,138556.87243851068
2435.0,159010.1221040495
2436.0,117184.06851188968
2437.0,110605.6186909588
2438.0,126846.49019281984
2439.0,102538.82318885699
2440.0,121568.93866647253
2441.0,85733.66615081174
2442.0,96291.59753745348
2443.0,128776.60448816398
2444.0,123971.42816688307
2445.0,79134.42869043846
2446.0,138622.98464630704
2447.0,192887.1228646392
2448.0,138226.45505341995
2449.0,104841.4133258149
2450.0,148576.33114270685
2451.0,132858.3158999144
2452.0,210982.3876548687
2453.0,87743.21702399763
2454.0,126934.52743852725
2455.0,120032.48464067094
2456.0,137280.04209589562
2457.0,141748.87542339353
2458.0,134541.23335685182
2459.0,111812.86295673669
2460.0,144295.7098351519
2461.0,116378.96559776348
2462.0,138980.23339575366
2463.0,127284.98678129105
2464.0,185927.29927930442
2465.0,141809.98384695506
2466.0,118240.724181476
2467.0,142570.5268234134
2468.0,80937.70056837388
2469.0,77044.97353263629
2470.0,189027.4802827587
2471.0,199408.1565974031
2472.0,151889.30299855533
2473.0,120873.95579079831
2474.0,81749.27272675565
2475.0,191939.59907850894
2476.0,117110.110565877
2477.0,131738.64282515325
2478.0,150107.38948681363
2479.0,102281.00602460878
2480.0,164434.04205869764
2481.0,124028.55780721249
2482.0,131328.29495161868
2483.0,112317.14828408194
2484.0,123059.11253525526
2485.0,123502.30989357251
2486.0,158572.69187485398
2487.0,170061.7514099383
2488.0,162309.4263604018
2489.0,150100.24431072504
2490.0,161654.56602508362
2491.0,85943.8072041833
2492.0,192382.09097943656
2493.0,148512.0744979382
2494.0,138830.92932812756
2495.0,68365.77503611863
2496.0,242143.04389398012
2497.0,138696.5565803407
2498.0,110830.99113988613
2499.0,85891.14601653932
2500.0,126989.42854307001
2501.0,135027.4251052675
2502.0,144311.35821709223
2503.0,94401.6093488714
2504.0,170758.0584738619
2505.0,221271.8413362243
2506.0,253024.9027592311
2507.0,300721.6362120507
2508.0,252964.19819490417
2509.0,216108.37115189777
2510.0,211556.87822929284
2511.0,170577.51976540976
2512.0,209899.3214116119
2513.0,225084.52674673533
2514.0,264128.0145534912
2515.0,149498.51141587374
2516.0,170996.74426007466
2517.0,146747.8646930955
2518.0,151348.02083205833
2519.0,227222.26137862715
2520.0,217926.42422654745
2521.0,187052.29141757954
2522.0,222418.1944729679
2523.0,109544.42205016641
2524.0,142312.89709490852
2525.0,149853.92318552505
2526.0,131533.12142471792
2527.0,111639.63909155132
2528.0,125999.54799384353
2529.0,134990.34007564382
2530.0,129512.21004755537
2531.0,251266.65351378647
2532.0,224723.71265046447
2533.0,197265.23586434455
2534.0,218183.8505679497
2535.0,306317.19238924136
2536.0,231062.128525758
2537.0,233222.10619317606
